@relation 'Churn'

@attribute State {AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY}
@attribute 'Account Length' numeric
@attribute 'Area Code' numeric
@attribute 'Phone' numeric
@attribute 'Intl Plan' {0,1}
@attribute 'VMail Plan' {0,1}
@attribute 'VMail Message' numeric
@attribute 'Day Mins' numeric
@attribute 'Day Calls' numeric
@attribute 'Day Charge' numeric
@attribute 'Eve Mins' numeric
@attribute 'Eve Calls' numeric
@attribute 'Eve Charge' numeric
@attribute 'Night Mins' numeric
@attribute 'Night Calls' numeric
@attribute 'Night Charge' numeric
@attribute 'Intl Mins' numeric
@attribute 'Intl Calls' numeric
@attribute 'Intl Charge' numeric
@attribute 'CustServ Calls' numeric
@attribute class {0,1}

@data
CO,86,415,4051132,0,0,0,217.800000,93,37.030000,214.700000,95,18.250000,228.700000,70,10.290000,11.300000,7,3.050000,0,0
ID,169,415,3999239,0,0,0,235.700000,79,40.070000,136.900000,85,11.640000,220.900000,97,9.940000,13.300000,10,3.590000,1,0
AZ,122,510,3507227,0,1,22,204.500000,92,34.770000,139.600000,121,11.870000,205.000000,103,9.230000,8.600000,5,2.320000,2,0
FL,106,408,3846654,0,0,0,178.400000,143,30.330000,247.000000,123,21.000000,259.900000,105,11.700000,9.600000,2,2.590000,0,0
MN,52,415,3764271,0,1,32,130.100000,68,22.120000,247.200000,77,21.010000,289.400000,87,13.020000,13.500000,5,3.650000,2,0
DE,79,415,3918124,0,1,34,103.700000,100,17.630000,236.300000,78,20.090000,256.600000,102,11.550000,14.800000,4,4.000000,2,0
MI,135,415,3932524,0,0,0,239.900000,91,40.780000,177.100000,104,15.050000,217.200000,118,9.770000,5.900000,3,1.590000,2,0
MS,70,408,3844385,0,0,0,148.400000,110,25.230000,267.100000,90,22.700000,151.500000,101,6.820000,8.900000,4,2.400000,0,0
MA,80,408,3778266,0,0,0,148.600000,106,25.260000,210.800000,65,17.920000,203.700000,86,9.170000,10.000000,2,2.700000,2,0
CA,37,415,3451243,0,0,0,191.100000,69,32.490000,129.200000,113,10.980000,207.500000,117,9.340000,12.900000,1,3.480000,0,0
MN,161,415,3948086,0,1,39,218.500000,76,37.150000,112.700000,94,9.580000,205.100000,121,9.230000,7.300000,4,1.970000,1,0
VT,137,510,3489145,0,0,0,97.500000,95,16.580000,195.800000,82,16.640000,288.800000,78,13.000000,0.000000,0,0.000000,1,0
CT,123,415,3765201,0,0,0,128.700000,126,21.880000,117.600000,94,10.000000,198.400000,132,8.930000,10.800000,5,2.920000,0,0
WV,80,415,3562093,0,1,38,236.600000,69,40.220000,197.500000,68,16.790000,209.500000,102,9.430000,9.500000,10,2.570000,2,0
WV,94,415,3532080,0,0,0,85.900000,113,14.600000,226.700000,91,19.270000,279.600000,110,12.580000,15.600000,16,4.210000,0,0
NE,105,415,3977500,0,1,27,141.200000,96,24.000000,167.700000,94,14.250000,274.400000,101,12.350000,11.400000,2,3.080000,1,0
NC,73,415,4145786,0,1,31,194.400000,104,33.050000,176.000000,84,14.960000,230.100000,110,10.350000,11.500000,3,3.110000,0,0
NE,112,415,3884282,0,0,0,167.600000,100,28.490000,154.500000,90,13.130000,281.400000,107,12.660000,17.300000,3,4.670000,2,0
IL,179,408,4155132,0,0,0,234.500000,134,39.870000,164.200000,94,13.960000,191.400000,72,8.610000,6.100000,4,1.650000,1,0
MA,57,510,3524541,0,0,0,154.200000,78,26.210000,196.700000,85,16.720000,253.500000,97,11.410000,10.100000,9,2.730000,1,0
AZ,127,415,3735928,0,1,14,143.200000,99,24.340000,169.900000,91,14.440000,221.600000,77,9.970000,11.600000,1,3.130000,1,0
SD,122,415,4067737,1,1,40,216.400000,80,36.790000,249.700000,90,21.220000,185.900000,99,8.370000,12.700000,4,3.430000,1,0
MT,33,510,3327607,0,1,35,161.900000,85,27.520000,151.200000,82,12.850000,191.000000,131,8.590000,8.500000,2,2.300000,1,0
VT,94,408,3597788,0,0,0,118.700000,90,20.180000,205.100000,57,17.430000,172.200000,100,7.750000,10.400000,6,2.810000,3,0
UT,100,408,3841549,0,0,0,179.100000,123,30.450000,196.600000,132,16.710000,186.700000,116,8.400000,10.200000,10,2.750000,1,0
HI,106,415,3528508,0,0,0,147.900000,97,25.140000,209.300000,99,17.790000,162.100000,80,7.290000,8.800000,5,2.380000,2,0
DC,148,415,4041002,0,1,38,209.200000,110,35.560000,116.600000,73,9.910000,109.600000,105,4.930000,16.500000,4,4.460000,2,0
WI,120,415,4142905,0,1,29,244.300000,140,41.530000,322.300000,89,27.400000,166.800000,83,7.510000,10.600000,6,2.860000,0,0
UT,91,415,3809849,0,1,34,175.300000,96,29.800000,262.300000,122,22.300000,143.900000,76,6.480000,5.600000,11,1.510000,1,0
WA,86,510,3876498,0,0,0,150.500000,92,25.590000,120.300000,95,10.230000,271.200000,96,12.200000,9.000000,2,2.430000,1,0
SD,78,415,3606024,0,1,25,197.400000,73,33.560000,295.700000,113,25.130000,211.700000,73,9.530000,13.200000,2,3.560000,0,0
MT,94,510,3525815,0,0,0,163.500000,136,27.800000,143.700000,111,12.210000,253.400000,82,11.400000,12.600000,5,3.400000,1,0
NJ,85,415,3662273,0,0,0,236.900000,93,40.270000,197.700000,113,16.800000,309.100000,78,13.910000,11.400000,7,3.080000,2,1
CT,89,415,4149119,0,0,0,82.300000,77,13.990000,167.200000,80,14.210000,194.700000,70,8.760000,7.200000,4,1.940000,1,0
VA,128,415,4098796,0,0,0,216.000000,111,36.720000,153.700000,115,13.060000,227.000000,74,10.220000,12.700000,4,3.430000,1,0
NC,115,415,3372442,1,0,0,180.000000,119,30.600000,198.800000,126,16.900000,217.100000,70,9.770000,12.400000,3,3.350000,1,0
AK,76,415,4041931,0,0,0,143.700000,55,24.430000,173.100000,108,14.710000,239.100000,95,10.760000,5.800000,6,1.570000,1,0
MD,75,415,3679765,0,1,39,198.200000,107,33.690000,280.400000,132,23.830000,129.600000,73,5.830000,11.300000,7,3.050000,1,0
IL,90,415,3787299,0,1,29,185.600000,106,31.550000,219.700000,113,18.670000,152.100000,120,6.840000,11.100000,5,3.000000,2,0
CT,30,408,4105192,0,0,0,137.600000,108,23.390000,162.000000,80,13.770000,187.700000,126,8.450000,5.800000,10,1.570000,3,0
KS,105,415,4051108,1,0,0,273.900000,119,46.560000,278.600000,103,23.680000,255.300000,90,11.490000,10.900000,7,2.940000,1,1
MA,102,415,3921734,0,1,31,125.300000,92,21.300000,141.200000,108,12.000000,168.200000,68,7.570000,6.300000,2,1.700000,3,0
NJ,83,415,3956030,0,0,0,178.800000,102,30.400000,167.900000,84,14.270000,178.900000,65,8.050000,8.600000,4,2.320000,3,0
AR,63,510,3305168,0,1,49,214.900000,86,36.530000,198.200000,89,16.850000,170.800000,139,7.690000,8.200000,5,2.210000,0,0
MS,155,408,3343142,0,0,0,163.000000,93,27.710000,203.900000,102,17.330000,159.000000,109,7.150000,15.100000,4,4.080000,2,0
ND,82,415,3629983,0,1,29,163.800000,77,27.850000,134.900000,112,11.470000,79.300000,95,3.570000,8.800000,2,2.380000,2,0
IN,87,510,4142606,0,0,0,189.500000,113,32.220000,204.900000,100,17.420000,221.700000,93,9.980000,13.400000,3,3.620000,1,0
MI,115,415,4024501,0,1,26,155.200000,110,26.380000,230.900000,133,19.630000,261.600000,100,11.770000,4.500000,4,1.220000,0,0
AR,99,510,3872604,1,0,0,242.300000,102,41.190000,350.900000,102,29.830000,163.100000,93,7.340000,11.300000,3,3.050000,0,1
VT,121,415,4003343,1,1,44,254.100000,127,43.200000,180.200000,108,15.320000,196.200000,129,8.830000,8.700000,4,2.350000,3,0
WV,54,510,3532450,0,1,33,112.000000,90,19.040000,208.000000,112,17.680000,150.300000,83,6.760000,11.300000,4,3.050000,2,0
ME,105,408,4062032,0,0,0,115.500000,73,19.640000,267.300000,83,22.720000,114.200000,90,5.140000,13.300000,5,3.590000,3,0
IA,73,415,4094462,0,0,0,137.100000,102,23.310000,210.800000,114,17.920000,191.400000,120,8.610000,11.100000,4,3.000000,1,0
CT,95,415,3925941,0,0,0,198.400000,113,33.730000,235.900000,144,20.050000,325.600000,99,14.650000,10.100000,3,2.730000,0,0
NM,21,415,3349182,0,1,19,132.700000,94,22.560000,204.600000,101,17.390000,154.700000,78,6.960000,12.900000,7,3.480000,3,0
OR,163,408,3463445,0,1,25,219.600000,99,37.330000,210.400000,99,17.880000,242.700000,88,10.920000,13.800000,8,3.730000,2,0
VT,57,415,3689507,0,0,0,169.600000,96,28.830000,234.700000,112,19.950000,285.400000,83,12.840000,11.200000,4,3.020000,0,0
RI,104,408,3823966,1,0,0,160.400000,73,27.270000,293.900000,103,24.980000,306.600000,90,13.800000,12.600000,5,3.400000,4,0
RI,83,415,3345844,0,1,20,95.000000,89,16.150000,167.900000,92,14.270000,200.600000,79,9.030000,11.200000,2,3.020000,0,0
NM,141,415,3629411,0,0,0,160.100000,87,27.220000,256.700000,120,21.820000,270.000000,107,12.150000,7.000000,1,1.890000,2,0
AL,95,415,3903565,0,0,0,194.600000,114,33.080000,232.800000,106,19.790000,173.400000,92,7.800000,3.800000,2,1.030000,3,0
MT,184,415,4174810,0,0,0,236.400000,73,40.190000,287.300000,120,24.420000,192.000000,94,8.640000,13.800000,4,3.730000,1,1
CT,74,408,3843389,0,0,0,157.100000,95,26.710000,213.100000,36,18.110000,280.400000,77,12.620000,7.600000,3,2.050000,2,0
TN,67,415,4149717,0,0,0,179.800000,125,30.570000,173.200000,86,14.720000,272.800000,97,12.280000,10.900000,4,2.940000,0,0
ID,104,415,3571700,1,0,0,148.200000,108,25.190000,161.800000,113,13.750000,259.300000,103,11.670000,11.000000,4,2.970000,0,0
TX,71,415,3767207,0,1,39,183.200000,103,31.140000,209.400000,111,17.800000,172.400000,109,7.760000,11.900000,6,3.210000,1,0
NH,149,415,3687706,0,0,0,119.200000,88,20.260000,168.300000,110,14.310000,204.700000,119,9.210000,12.200000,6,3.290000,4,1
ND,154,408,3464216,0,1,35,224.000000,102,38.080000,192.000000,99,16.320000,163.100000,100,7.340000,9.600000,2,2.590000,0,0
SC,138,510,3709533,0,1,21,19.500000,149,3.320000,140.900000,109,11.980000,179.700000,111,8.090000,7.900000,1,2.130000,0,0
KS,117,415,3721493,0,0,0,184.800000,83,31.420000,248.600000,101,21.130000,133.100000,113,5.990000,9.600000,8,2.590000,1,0
ME,130,408,3876031,0,0,0,176.300000,140,29.970000,201.000000,104,17.090000,161.900000,123,7.290000,11.300000,5,3.050000,1,0
RI,73,415,3666248,0,0,0,241.700000,115,41.090000,168.500000,133,14.320000,169.800000,122,7.640000,11.100000,2,3.000000,2,0
WI,100,510,3693756,0,1,38,224.700000,121,38.200000,294.000000,131,24.990000,290.000000,61,13.050000,9.800000,6,2.650000,0,0
NC,149,510,3631719,0,0,0,207.300000,115,35.240000,198.400000,82,16.860000,114.100000,83,5.130000,8.600000,4,2.320000,1,0
OH,29,408,4026666,0,0,0,196.800000,81,33.460000,168.000000,110,14.280000,132.600000,98,5.970000,12.700000,7,3.430000,2,0
WY,131,510,4089779,0,0,0,110.900000,74,18.850000,115.600000,90,9.830000,190.500000,114,8.570000,15.800000,9,4.270000,1,0
NJ,153,510,4072441,0,0,0,122.500000,145,20.830000,273.300000,103,23.230000,197.800000,71,8.900000,8.000000,3,2.160000,2,0
ND,84,510,3845027,0,0,0,226.900000,144,38.570000,201.600000,122,17.140000,130.200000,121,5.860000,13.200000,5,3.560000,2,0
WI,133,510,3803161,0,0,0,187.000000,65,31.790000,141.400000,128,12.020000,238.200000,108,10.720000,10.000000,8,2.700000,2,0
KY,112,415,3608135,0,0,0,170.500000,113,28.990000,193.200000,129,16.420000,188.000000,91,8.460000,11.200000,6,3.020000,0,0
NY,87,415,3995426,0,0,0,204.800000,101,34.820000,161.000000,80,13.690000,285.700000,89,12.860000,9.500000,3,2.570000,0,0
MO,72,415,3852564,0,0,0,165.900000,114,28.200000,235.900000,97,20.050000,210.100000,120,9.450000,12.000000,5,3.240000,2,0
AZ,66,510,3378618,0,0,0,154.000000,133,26.180000,198.900000,121,16.910000,151.900000,100,6.840000,9.500000,3,2.570000,4,1
MN,65,510,3548491,0,1,29,158.100000,104,26.880000,322.200000,81,27.390000,210.000000,96,9.450000,8.900000,6,2.400000,1,0
CO,74,415,3946278,0,0,0,225.200000,93,38.280000,215.100000,120,18.280000,241.800000,95,10.880000,9.100000,2,2.460000,2,0
MD,116,408,4052276,0,0,0,159.400000,79,27.100000,179.500000,88,15.260000,167.800000,71,7.550000,9.700000,2,2.620000,6,1
AR,68,510,3761000,0,0,0,172.700000,95,29.360000,139.100000,90,11.820000,174.300000,99,7.840000,11.700000,1,3.160000,2,0
TN,68,415,3971659,0,0,0,222.800000,99,37.880000,175.800000,85,14.940000,202.000000,111,9.090000,11.000000,3,2.970000,3,0
DE,54,415,3793953,1,0,0,214.100000,77,36.400000,240.500000,94,20.440000,188.900000,75,8.500000,10.100000,3,2.730000,1,0
TN,99,408,4186512,0,0,0,54.800000,92,9.320000,173.000000,103,14.710000,195.100000,125,8.780000,7.500000,3,2.030000,1,0
WI,107,408,3925296,0,0,0,134.000000,104,22.780000,174.500000,94,14.830000,311.100000,79,14.000000,7.300000,3,1.970000,3,0
WV,124,510,3553814,0,0,0,184.800000,74,31.420000,175.100000,84,14.880000,158.200000,95,7.120000,10.500000,6,2.840000,1,0
CT,95,415,3752098,0,1,36,283.100000,112,48.130000,286.200000,86,24.330000,261.700000,129,11.780000,11.300000,3,3.050000,3,0
MN,173,510,3727990,0,0,0,291.800000,143,49.610000,214.300000,134,18.220000,151.200000,119,6.800000,9.900000,2,2.670000,0,1
MO,110,408,3564558,0,0,0,222.700000,94,37.860000,105.800000,98,8.990000,214.800000,78,9.670000,13.500000,4,3.650000,1,0
VA,102,510,3985788,0,0,0,174.500000,79,29.670000,236.800000,136,20.130000,270.400000,110,12.170000,8.500000,5,2.300000,0,0
NH,130,408,3904003,0,0,0,68.400000,86,11.630000,193.300000,110,16.430000,171.500000,139,7.720000,10.400000,4,2.810000,0,0
OK,91,408,3328103,0,1,31,273.000000,78,46.410000,215.500000,98,18.320000,104.700000,114,4.710000,9.600000,2,2.590000,1,0
CT,64,415,4069926,1,0,0,225.300000,134,38.300000,108.200000,87,9.200000,139.600000,132,6.280000,17.300000,9,4.670000,1,1
TN,176,415,4182402,0,1,23,283.200000,130,48.140000,162.600000,74,13.820000,177.700000,104,8.000000,7.200000,6,1.940000,1,0
MD,93,510,3843299,1,0,0,131.400000,78,22.340000,219.700000,106,18.670000,155.700000,103,7.010000,11.100000,2,3.000000,1,1
WI,84,510,3789090,0,1,12,89.700000,87,15.250000,138.600000,73,11.780000,165.800000,114,7.460000,10.700000,2,2.890000,1,0
SD,138,510,3506473,0,0,0,127.100000,102,21.610000,247.700000,106,21.050000,207.700000,75,9.350000,5.000000,3,1.350000,3,0
ND,101,415,3794583,0,1,28,105.900000,132,18.000000,231.700000,107,19.690000,281.300000,120,12.660000,10.700000,5,2.890000,1,0
VA,136,408,4115078,0,0,0,142.300000,79,24.190000,158.000000,113,13.430000,177.500000,75,7.990000,6.000000,11,1.620000,2,0
UT,111,510,3474982,0,0,0,191.300000,80,32.520000,138.500000,94,11.770000,246.000000,107,11.070000,6.400000,3,1.730000,2,0
MA,132,408,3419274,0,1,36,201.900000,93,34.320000,156.300000,75,13.290000,131.300000,92,5.910000,13.700000,5,3.700000,0,0
SD,128,415,3537461,0,0,0,247.300000,91,42.040000,182.700000,60,15.530000,143.200000,112,6.440000,14.700000,2,3.970000,3,0
AL,92,408,3717366,0,1,38,242.200000,96,41.170000,159.700000,144,13.570000,210.000000,108,9.450000,8.900000,1,2.400000,1,0
AL,197,415,3957923,1,0,0,127.300000,80,21.640000,222.300000,115,18.900000,173.900000,95,7.830000,13.700000,5,3.700000,5,1
WV,191,408,3518398,0,0,0,162.000000,104,27.540000,241.200000,120,20.500000,210.400000,83,9.470000,10.900000,7,2.940000,1,0
SC,99,415,3292204,0,1,33,179.100000,93,30.450000,238.300000,102,20.260000,165.700000,96,7.460000,10.600000,1,2.860000,2,0
FL,106,415,4077507,0,1,31,197.400000,125,33.560000,123.400000,110,10.490000,115.600000,101,5.200000,12.300000,4,3.320000,3,0
KY,88,415,4058075,0,0,0,148.200000,82,25.190000,308.700000,67,26.240000,235.400000,79,10.590000,6.400000,4,1.730000,2,0
UT,78,415,3909698,0,0,0,193.100000,85,32.830000,172.100000,105,14.630000,129.600000,119,5.830000,10.200000,1,2.750000,0,0
NY,98,408,4034917,0,0,0,171.700000,99,29.190000,174.800000,87,14.860000,189.600000,130,8.530000,7.800000,6,2.110000,1,0
MS,17,408,3916709,0,1,35,198.500000,123,33.750000,270.600000,74,23.000000,209.900000,130,9.450000,8.100000,10,2.190000,1,0
NH,56,415,3895988,0,1,24,121.700000,87,20.690000,184.000000,76,15.640000,266.600000,98,12.000000,12.700000,3,3.430000,1,0
VA,84,415,3721534,0,0,0,130.200000,105,22.130000,278.000000,60,23.630000,305.400000,74,13.740000,14.000000,6,3.780000,2,0
VT,95,510,3956369,0,0,0,203.400000,96,34.580000,168.600000,61,14.330000,173.000000,105,7.790000,13.700000,3,3.700000,2,0
WY,16,415,4003197,0,0,0,174.700000,83,29.700000,280.800000,122,23.870000,171.700000,80,7.730000,10.500000,8,2.840000,5,0
NV,76,510,3774169,1,0,0,241.000000,120,40.970000,231.800000,96,19.700000,220.200000,67,9.910000,9.900000,1,2.670000,1,1
WV,93,415,3845343,0,0,0,141.700000,95,24.090000,221.000000,100,18.790000,227.100000,71,10.220000,10.200000,3,2.750000,0,0
WA,83,408,3384472,0,0,0,134.800000,96,22.920000,167.200000,78,14.210000,161.500000,123,7.270000,7.700000,5,2.080000,2,0
KS,123,415,3322126,0,0,0,163.100000,119,27.730000,249.400000,51,21.200000,168.200000,77,7.570000,9.000000,10,2.430000,1,0
VT,64,408,3492157,0,0,0,145.500000,116,24.740000,228.400000,110,19.410000,273.400000,91,12.300000,8.900000,8,2.400000,1,0
OK,82,510,3934823,0,0,0,329.800000,73,56.070000,208.300000,120,17.710000,267.100000,102,12.020000,10.600000,6,2.860000,0,1
GA,107,510,3852683,0,0,0,194.500000,97,33.070000,186.300000,131,15.840000,178.300000,106,8.020000,12.700000,1,3.430000,2,0
CO,110,510,3458350,0,0,0,131.900000,93,22.420000,272.700000,106,23.180000,192.800000,105,8.680000,7.100000,4,1.920000,1,0
AK,96,408,3344506,0,1,29,150.000000,91,25.500000,159.400000,75,13.550000,228.100000,55,10.260000,8.500000,3,2.300000,1,0
TN,47,415,3323544,0,1,30,196.600000,93,33.420000,241.400000,140,20.520000,226.000000,118,10.170000,12.900000,4,3.480000,2,0
KY,115,510,3805102,0,0,0,99.700000,107,16.950000,145.100000,96,12.330000,149.400000,99,6.720000,14.100000,4,3.810000,2,0
PA,69,415,3956149,0,0,0,143.600000,88,24.410000,141.800000,86,12.050000,194.000000,83,8.730000,10.800000,5,2.920000,3,0
CT,163,408,3988122,0,1,40,231.900000,56,39.420000,211.800000,91,18.000000,268.500000,74,12.080000,12.300000,3,3.320000,2,0
CT,90,415,3344438,0,0,0,37.800000,80,6.430000,155.300000,105,13.200000,175.000000,111,7.880000,14.200000,5,3.830000,3,0
MN,98,415,3847459,0,0,0,72.800000,107,12.380000,186.400000,103,15.840000,175.300000,110,7.890000,10.500000,4,2.840000,3,0
WY,90,408,3683931,0,1,39,94.800000,89,16.120000,219.100000,91,18.620000,197.400000,65,8.880000,11.400000,5,3.080000,1,0
PA,174,415,3531352,0,1,15,221.800000,143,37.710000,210.600000,115,17.900000,221.800000,109,9.980000,12.400000,9,3.350000,1,0
OR,95,415,3485725,0,0,0,269.000000,120,45.730000,233.700000,120,19.860000,179.300000,61,8.070000,7.300000,4,1.970000,2,1
PA,79,415,3652008,0,0,0,268.300000,114,45.610000,185.500000,111,15.770000,264.600000,88,11.910000,6.300000,7,1.700000,1,1
OK,123,415,3933635,0,1,27,198.700000,127,33.780000,249.000000,105,21.170000,173.200000,124,7.790000,12.500000,5,3.380000,1,0
VT,99,415,3808727,0,0,0,115.500000,75,19.640000,218.100000,111,18.540000,254.900000,98,11.470000,11.500000,7,3.110000,7,1
ID,114,415,3812376,0,0,0,202.100000,100,34.360000,195.700000,102,16.630000,291.800000,120,13.130000,13.300000,5,3.590000,2,0
PA,141,510,3658114,0,0,0,215.600000,113,36.650000,200.600000,81,17.050000,153.800000,107,6.920000,12.400000,6,3.350000,1,0
NM,132,408,4155008,0,0,0,169.900000,107,28.880000,209.400000,121,17.800000,206.100000,79,9.270000,11.500000,2,3.110000,1,0
FL,133,510,3928318,0,0,0,201.700000,85,34.290000,169.400000,116,14.400000,286.300000,80,12.880000,6.000000,4,1.620000,0,0
TX,133,408,4014007,0,0,0,221.100000,133,37.590000,160.200000,140,13.620000,161.800000,84,7.280000,8.400000,3,2.270000,4,0
VT,93,510,3387709,0,1,32,218.700000,117,37.180000,115.000000,61,9.780000,192.700000,85,8.670000,9.400000,5,2.540000,2,0
MA,34,415,3741981,0,0,0,293.700000,89,49.930000,272.500000,71,23.160000,178.200000,76,8.020000,11.000000,10,2.970000,2,1
OR,140,415,3335101,0,0,0,120.300000,108,20.450000,240.400000,84,20.430000,216.400000,74,9.740000,7.700000,3,2.080000,4,1
DE,96,415,3453734,0,1,26,175.800000,96,29.890000,206.600000,84,17.560000,178.000000,105,8.010000,11.100000,2,3.000000,2,0
FL,144,510,3845004,0,0,0,278.500000,95,47.350000,240.700000,90,20.460000,120.000000,90,5.400000,11.600000,5,3.130000,1,1
ID,24,408,3419396,0,1,29,236.300000,105,40.170000,190.800000,114,16.220000,129.000000,105,5.810000,7.200000,2,1.940000,3,0
MD,54,415,4086302,0,0,0,273.800000,113,46.550000,119.600000,156,10.170000,267.600000,117,12.040000,11.700000,3,3.160000,1,0
WV,50,408,3487193,0,0,0,131.100000,129,22.290000,160.500000,94,13.640000,206.900000,88,9.310000,5.600000,9,1.510000,5,1
ID,92,415,4174063,0,1,23,167.400000,83,28.460000,258.600000,129,21.980000,116.400000,110,5.240000,11.200000,3,3.020000,4,0
NV,96,408,3756911,0,0,0,197.700000,68,33.610000,250.500000,53,21.290000,181.200000,67,8.150000,10.500000,3,2.840000,3,0
OH,146,415,3583604,0,0,0,169.500000,93,28.820000,230.900000,71,19.630000,269.800000,115,12.140000,9.000000,7,2.430000,2,0
ID,138,415,3397485,1,1,17,225.200000,116,38.280000,173.400000,88,14.740000,145.800000,99,6.560000,11.700000,4,3.160000,0,0
SC,102,408,3683078,0,0,0,174.500000,73,29.670000,213.700000,114,18.160000,164.700000,116,7.410000,10.300000,5,2.780000,4,0
MO,76,510,4187055,0,0,0,129.700000,84,22.050000,177.500000,80,15.090000,228.900000,87,10.300000,7.500000,3,2.030000,5,1
NE,99,415,3869981,0,0,0,200.000000,66,34.000000,107.900000,104,9.170000,233.700000,82,10.520000,11.400000,2,3.080000,3,0
NC,83,510,3662541,0,1,36,95.900000,87,16.300000,261.600000,105,22.240000,228.600000,109,10.290000,13.300000,4,3.590000,0,0
ME,36,510,3353110,0,1,25,152.800000,110,25.980000,242.800000,67,20.640000,147.400000,74,6.630000,9.100000,2,2.460000,1,0
MI,70,510,4007809,0,0,0,129.900000,102,22.080000,208.700000,133,17.740000,231.400000,93,10.410000,14.300000,3,3.860000,1,0
AZ,109,415,4043106,1,0,0,268.400000,85,45.630000,150.600000,131,12.800000,297.900000,84,13.410000,9.700000,8,2.620000,2,1
AZ,100,415,3332337,0,0,0,188.500000,152,32.050000,148.300000,115,12.610000,179.800000,88,8.090000,15.200000,5,4.100000,2,0
HI,104,408,3536482,0,0,0,170.600000,97,29.000000,162.100000,111,13.780000,210.700000,131,9.480000,6.100000,1,1.650000,1,0
NJ,106,415,3978162,0,0,0,191.400000,124,32.540000,200.700000,116,17.060000,230.100000,76,10.350000,8.200000,3,2.210000,1,0
MS,84,510,3806722,0,0,0,75.300000,96,12.800000,179.900000,113,15.290000,193.800000,134,8.720000,12.300000,1,3.320000,1,0
MA,80,510,3292918,0,0,0,149.800000,123,25.470000,276.300000,75,23.490000,241.400000,75,10.860000,10.900000,7,2.940000,2,0
